Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
32.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,37,6.117941643988992
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,27,13.591068802313822
21.0,Windy,Medium,2,scooter,1.0,No,,27,6.108360812908674
31.0,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,32,9.061127494751885
37.0,Stormy,High,2,electric_scooter,1.0,No,Urban,28,3.05382337868605
20.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,29,7.590017577593779
28.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,27,1.4881912567305338
22.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,11,1.5514770796415487
20.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,13,9.203411138984023
34.0,Windy,Low,1,scooter,1.0,No,Metropolitian,27,19.591218729842222
38.0,Windy,High,1,scooter,1.0,No,Metropolitian,25,6.197038931411321
,,,3,scooter,1.0,No,Metropolitian,26,20.142861143257786
32.0,Cloudy,High,2,motorcycle,1.0,No,Metropolitian,27,6.0277133346279195
34.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,26,16.824526128937705
33.0,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,32,13.592749450063229
34.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,25,3.020731790895242
32.0,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,32,4.707104052532131
,Sunny,Low,1,scooter,2.0,Yes,Metropolitian,42,10.846021334892523
34.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29,7.757008674701061
26.0,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,32,10.624868125959805
31.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,35,12.396203377424797
39.0,Sunny,High,0,motorcycle,1.0,No,Metropolitian,27,6.071710271577742
27.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,15,1.5690347154047222
32.0,Cloudy,Jam,2,scooter,1.0,No,Urban,27,7.669768196606531
32.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,30,7.556893369945108
39.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,32,10.549588224835514
36.0,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,25,1.529710385539973
37.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,38,4.64796321502366
37.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,26,9.04126320780773
38.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,31,16.824526128937705
28.0,Stormy,High,2,scooter,1.0,No,Metropolitian,28,3.0139588709850593
34.0,Stormy,Medium,1,scooter,0.0,No,Metropolitian,31,16.823323902377677
32.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,29,17.041308859939207
22.0,Windy,Low,1,motorcycle,0.0,No,Urban,17,8.927154262343281
31.0,Windy,Medium,0,motorcycle,3.0,Yes,Metropolitian,45,13.600349442388593
27.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,34,12.409793910752205
29.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,24,17.10252778809447
38.0,Sandstorms,Jam,0,motorcycle,3.0,No,Metropolitian,44,9.329243652133542
35.0,Cloudy,Jam,2,motorcycle,2.0,No,Metropolitian,36,7.590021438430087
31.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,28,4.6484737812260795
30.0,Windy,Medium,1,scooter,2.0,No,Metropolitian,37,13.942528825315236
24.0,Fog,Medium,1,motorcycle,0.0,No,Urban,10,9.414207472710384
33.0,Stormy,Low,2,motorcycle,0.0,No,Urban,23,13.805596388487299
29.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,22,10.269518706782643
38.0,Stormy,High,2,scooter,1.0,No,Metropolitian,26,6.107510394065643
26.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,34,9.04326348406904
39.0,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,26,6.276138627413788
24.0,Fog,Low,0,motorcycle,,No,Metropolitian,21,17.25937671693666
34.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,28,9.177365744557306
26.0,Windy,Low,2,motorcycle,0.0,No,Metropolitian,14,8.932469105184442
35.0,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,17,6.041720567259691
36.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,37,4.64840007277159
24.0,Sunny,Low,1,motorcycle,1.0,Yes,Metropolitian,42,16.635381027246588
,Sunny,Medium,0,motorcycle,0.0,No,Urban,17,10.983241696284242
33.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,34,16.797998791306554
26.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,25,16.760461968233322
32.0,Windy,Jam,1,scooter,1.0,No,Urban,30,17.040675423590812
37.0,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,48,13.388148115267779
26.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,18,20.24338536883607
31.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,28,20.212199139843758
37.0,Stormy,Medium,1,motorcycle,1.0,No,Urban,26,13.943264150201642
26.0,Sunny,Jam,2,scooter,0.0,No,Urban,16,16.79920368367176
37.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,25,4.530955587840889
22.0,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,22,20.39744277518833
21.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,15,4.5538187948740685
22.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,28,1.549350970706572
38.0,Windy,Low,1,motorcycle,1.0,No,Urban,20,1.5493596914282974
28.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,32,6.196473600483353
29.0,Sandstorms,Jam,1,scooter,0.0,No,Urban,17,20.39744277518833
31.0,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,38,6.049912845948325
24.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,14,3.0358329337402403
33.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,26,6.276138627413788
26.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,30,13.76537967893881
,Windy,Low,1,scooter,1.0,No,Metropolitian,28,12.057276311044562
20.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,29,7.7744964674610495
29.0,Windy,Low,1,scooter,0.0,No,Urban,12,19.731617593978374
32.0,Windy,Medium,0,motorcycle,3.0,Yes,Urban,49,10.845954196990009
20.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,42,16.635194216784537
26.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Urban,24,10.845731334066407
38.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,46,16.695143788849723
34.0,Sandstorms,High,2,electric_scooter,1.0,No,Urban,27,6.1650638169915855
27.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,13,2.976035478042477
29.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,25,10.577817770029753
24.0,Windy,Jam,2,motorcycle,1.0,No,Urban,24,19.73032946503108
21.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,12,1.5103782350769634
33.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,24,1.463953129912797
35.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,9.04307025837713
35.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,18,12.43875210831113
,,,3,scooter,1.0,No,Metropolitian,20,17753.279985937555
,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,13,4.654125131113019
29.0,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,23,10.689377930173068
21.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19,12.235136123611104
29.0,Windy,Jam,0,motorcycle,1.0,No,Urban,29,17.045251004667662
22.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,24,13.945658037651098
,,,1,scooter,0.0,No,Urban,27,6.205284711948613
24.0,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,40,11.891353051258337
23.0,Stormy,High,2,scooter,0.0,No,Metropolitian,22,1.5513638984572686
27.0,Windy,High,2,scooter,,No,Urban,12,1.549238578891355
33.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,43,12.439082968814082
35.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,26,16.872623278516077
21.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,27,4.664774212706808
39.0,Fog,Low,0,motorcycle,2.0,No,Metropolitian,35,13.942135995521298
34.0,Windy,Low,2,scooter,1.0,No,Metropolitian,27,7.745892925201073
29.0,Cloudy,High,0,motorcycle,1.0,No,Urban,27,6.071909216478056
20.0,Fog,Low,1,scooter,0.0,No,Metropolitian,17,3.054566519402013
20.0,Sandstorms,Low,0,motorcycle,0.0,No,Urban,17,10.983241696284242
30.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,15,9.04126320780773
37.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,39,19.070286182018464
39.0,Stormy,Jam,1,motorcycle,1.0,No,,25,4.531237447473479
26.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,18,16.8739423417276
32.0,Cloudy,Medium,0,motorcycle,3.0,Yes,Urban,48,12.552275755914396
21.0,Fog,Low,2,scooter,0.0,No,Metropolitian,28,13.764305929575334
35.0,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,29,3.099012302522494
39.0,Sandstorms,Medium,2,motorcycle,0.0,No,Urban,32,4.5208616651671925
39.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,41,20.144000349550186
27.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,39,10.901551880749835
33.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,16,4.647779662813341
33.0,Fog,Jam,0,motorcycle,3.0,No,Metropolitian,48,19.941385867885913
37.0,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,40,10.846831683111873
20.0,Stormy,Low,1,motorcycle,0.0,No,Urban,11,3.1098897249072968
20.0,Sunny,Jam,2,motorcycle,1.0,No,Urban,19,12.552275755914396
31.0,Cloudy,Jam,1,scooter,1.0,No,Urban,35,10.706538178038926
27.0,Sunny,High,2,electric_scooter,0.0,No,Metropolitian,16,3.1097802285192877
37.0,Fog,Medium,1,scooter,0.0,No,Urban,15,7.562213708875614
34.0,Stormy,Jam,2,scooter,1.0,No,Urban,31,7.747638162695086
25.0,Fog,Low,1,motorcycle,0.0,No,Urban,11,9.329036830172058
37.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,22,7.619031225164967
23.0,Stormy,Low,1,scooter,1.0,No,,16,10.901102276923808
27.0,Fog,High,0,motorcycle,0.0,No,Metropolitian,24,6.20541663672186
36.0,Cloudy,Low,2,electric_scooter,0.0,No,Urban,16,3.0681777018799767
30.0,Windy,Jam,0,motorcycle,1.0,No,,42,20.829460333321602
20.0,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,31,1.5690347154047222
28.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,31,10.884116941798958
36.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,33,3.1380694073889375
20.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,16,7.746557479642295
22.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,16,16.82479191121949
28.0,Sandstorms,Medium,1,motorcycle,,No,Metropolitian,25,17.062995952156246
34.0,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,18,1.5179237301775088
25.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,26,16.635381027246588
38.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,34,7.619039773401199
34.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,32,11.903830116733703
24.0,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,22,16.635254743950217
33.0,Windy,Jam,0,motorcycle,2.0,Yes,Urban,50,13.563859616323219
21.0,Stormy,High,1,scooter,1.0,No,Urban,16,3.0226433335815397
25.0,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,23,9.067759514407921
23.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,19,6.049844084741074
34.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,25,7.319148821157133
25.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,37,10.738021146085408
28.0,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,10,13.464219589296533
34.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,34,16.823292316394692
24.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,14,16.362659803036674
31.0,Cloudy,Jam,1,motorcycle,1.0,No,,26,9.295709409330447
38.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,30,9.16087857490925
32.0,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,17,13.204881259880436
28.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,29,13.71350478925863
29.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,37,13.390446111325598
28.0,Sandstorms,Jam,2,electric_scooter,0.0,No,Metropolitian,23,20.138075496679953
39.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,30,7.7563347874179644
39.0,Windy,Jam,1,scooter,1.0,No,Metropolitian,29,10.983241696284242
26.0,Windy,Low,2,scooter,0.0,No,Metropolitian,14,3.020916215301368
33.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,28,4.532421028606297
37.0,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,27,4.488533416821604
,,,3,scooter,0.0,No,Metropolitian,24,9.297855593284817
24.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,16,13.993853622294157
36.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,43,12.189959516932417
22.0,Fog,Medium,0,motorcycle,3.0,No,Metropolitian,44,13.611044846525981
21.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,22,4.602448566244239
29.0,Windy,Low,1,scooter,,No,Urban,16,7.58952682565944
33.0,Fog,Low,2,scooter,1.0,No,Metropolitian,18,3.0990100939449827
27.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,16,3.0145482561366026
,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,24,19.940607730289397
30.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,46,10.624920975782034
22.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,26,12.552275755914396
20.0,Stormy,Medium,1,scooter,1.0,No,Urban,17,10.884116941798958
31.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,44,10.846021334892523
36.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,17,4.554153294969161
39.0,Windy,Jam,0,motorcycle,2.0,No,Urban,43,11.903830116733703
32.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,41,16.873347387885726
23.0,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,34,10.983241696284242
30.0,Windy,Jam,2,scooter,1.0,Yes,Metropolitian,40,12.142706560602194
26.0,Windy,Low,2,scooter,0.0,No,Urban,16,3.0205869101906617
,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,23,1.551399235015967
21.0,Stormy,High,2,motorcycle,0.0,No,Urban,13,1.51806015615622
23.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,29,4.664796466064794
22.0,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,24,3.0358006157563437
39.0,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,16,4.554040165844703
32.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,34,7.7456765241019445
25.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,20,16.369614602872474
30.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,28,6.071959917195017
25.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,30,20.142712566170676
26.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,14,13.993521097863649
30.0,Windy,High,2,motorcycle,1.0,No,Urban,30,6.219456753001566
31.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,25,2.9731931859467973
33.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,28,12.08243817971067
20.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,17,9.162088233924923
36.0,Windy,Jam,1,scooter,1.0,No,Urban,33,20.166055388214634
20.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,36,13.766113704102933
,,,3,scooter,,No,Metropolitian,16,17135.952470331005
38.0,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,38,14.121309628180253
37.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,25,9.074436846460618
28.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,40,16.365888153130857
39.0,Cloudy,Low,2,motorcycle,0.0,No,Urban,32,12.395256759155643
31.0,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,42,12.27203896204513
30.0,Sunny,Low,0,motorcycle,1.0,No,Urban,27,7.669593796336562
27.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,25,13.601517126643698
30.0,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,24,7.647849610814803
29.0,Cloudy,Jam,2,scooter,1.0,No,Urban,30,20.144000349550186
35.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,22,19.321445595985512
34.0,Windy,High,0,motorcycle,0.0,No,Metropolitian,31,3.021232807221428
37.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,16,12.438430923864745
34.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.464026797416999
31.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,16,3.1380694073889375
23.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,32,9.203840392783624
29.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,20,7.551916878328149
20.0,Stormy,Low,1,motorcycle,1.0,No,Urban,11,3.1380694073889375
26.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,21,9.176411719332265
34.0,Cloudy,Jam,0,motorcycle,2.0,Yes,Urban,44,12.552275755914396
34.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,19,7.619039773401199
21.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,11,4.5880893658071775
35.0,Windy,Low,0,motorcycle,1.0,No,Urban,23,10.884207405487084
20.0,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,12,16.365329549034854
24.0,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,39,19.850967056283178
25.0,Windy,High,1,scooter,1.0,No,Urban,16,6.198294172347366
22.0,Cloudy,Low,2,scooter,1.0,No,Urban,17,4.582241705523986
38.0,Windy,Medium,1,motorcycle,0.0,No,Urban,24,13.561204009757175
29.0,Cloudy,High,1,scooter,1.0,No,Urban,33,6.198355147984955
24.0,Sandstorms,Medium,1,scooter,1.0,No,Urban,29,17.045251004667662
36.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,42,20.53705131974552
31.0,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,28,7.438434464349649
20.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,25,4.654039812210055
25.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,16,7.539668906723397
23.0,Sandstorms,Low,1,scooter,1.0,No,Urban,11,17.044988256333504
39.0,Cloudy,Medium,0,motorcycle,2.0,No,Urban,34,7.438434464349649
21.0,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,35,17.06380089187026
32.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,25,6.041656803069341
36.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,15,19.59090194034308
38.0,Cloudy,Jam,1,motorcycle,3.0,No,Metropolitian,49,10.884063165644436
34.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,35,17.04433635466002
23.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,34,16.695271848484058
32.0,Stormy,Jam,2,scooter,1.0,No,Urban,39,20.16650477947619
31.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,1.549350970706572
22.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,11,12.410204358275573
34.0,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,33,12.410449792093456
39.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,47,19.59009856812415
21.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,25,11.909501860943355
34.0,Fog,Low,2,scooter,1.0,No,Metropolitian,37,13.806237934463722
,Cloudy,High,0,motorcycle,0.0,No,Urban,29,2725.4034415727892
28.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,15,12.392594903405588
34.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,20,1.5180971067320304
21.0,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,29,20.141520381959786
30.0,Fog,High,2,electric_scooter,1.0,No,Urban,30,3.02065083853194
36.0,Fog,Low,2,scooter,1.0,No,Urban,16,9.32931954189402
25.0,Cloudy,Low,0,motorcycle,0.0,No,Urban,24,1.5292265566054064
38.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,31,17.044365213727133
24.0,Sunny,High,2,scooter,0.0,No,Urban,12,6.108472828203271
31.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,34,9.414207472710384
31.0,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,29,12.098902980591932
27.0,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,13,10.73793349138762
23.0,Fog,Low,1,motorcycle,1.0,No,Urban,11,3.098970591291107
,,,3,scooter,0.0,No,Metropolitian,29,16.574241605301808
25.0,Sandstorms,Medium,2,scooter,1.0,No,Urban,23,20.142952733281334
38.0,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,24,1.5105048384811501
32.0,Sunny,Medium,0,motorcycle,0.0,No,Urban,26,12.438452034187964
22.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,36,10.41769168227146
35.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,31,4.537439164405112
35.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,46,17.064281923367332
34.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,18,9.414207472710384
22.0,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,33,10.707210298982002
,Windy,Low,2,scooter,1.0,No,Metropolitian,27,1.510362422273992
28.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,24,7.747336178631792
35.0,Fog,Low,2,motorcycle,0.0,No,Urban,34,10.549588224835514
38.0,Fog,Low,1,scooter,1.0,No,Urban,17,9.046842714539784
31.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,28,9.162088233924923
,,,3,electric_scooter,0.0,No,Metropolitian,27,1.5690347154047222
26.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,10,4.4884551095534
36.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,31,17.041212810860184
26.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,32,4.66463214926593
38.0,Fog,Jam,2,scooter,1.0,No,,41,20.48981083171603
25.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,37,13.390365816953501
25.0,Cloudy,High,1,scooter,1.0,No,Urban,32,1.5494964829535065
30.0,Sandstorms,Medium,2,motorcycle,0.0,No,Urban,24,12.552275755914396
,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,24,4.6477374141953405
,Fog,Medium,2,scooter,1.0,No,Metropolitian,17,7.635484045429887
33.0,Cloudy,High,2,scooter,1.0,No,Metropolitian,39,3.0985793628085028
39.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,26,12.438505230257428
34.0,Sandstorms,Jam,2,motorcycle,0.0,No,Metropolitian,28,4.654125267189472
37.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,30,4.602433230763186
36.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,20,4.463962781432896
29.0,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,45,10.706184356730287
30.0,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,35,16.69460380218422
32.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,43,10.58683235050541
21.0,Stormy,Low,1,motorcycle,1.0,No,Urban,13,10.706538178038926
24.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,35,20.141175515390838
28.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,12.081765497939642
39.0,Stormy,Low,0,motorcycle,1.0,No,Urban,21,17.25937671693666
21.0,Sandstorms,Low,1,scooter,0.0,No,Urban,11,12.055325619956319
24.0,Fog,Medium,0,motorcycle,,No,Metropolitian,37,19.730013677494053
35.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,29,4.5715756179938145
25.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,20,12.08840110867138
20.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,22,10.415215106220083
23.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,31,10.859486478314285
28.0,Fog,Low,1,scooter,1.0,No,Metropolitian,25,17.063437110679263
31.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,22,10.550190731676736
28.0,Sunny,Medium,2,scooter,1.0,No,Urban,16,10.415193078897632
20.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,54,8.782979227186416
26.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,22,19.3418073876626
34.0,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,26,1.5690347154047222
24.0,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,10,1.529710385539973
35.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,43,13.993853622294157
31.0,Sunny,Jam,2,electric_scooter,0.0,No,Urban,19,4.530955587840889
20.0,Sunny,Low,0,motorcycle,1.0,No,Urban,28,12.090923808128041
32.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,31,1.510408155579529
25.0,Sunny,Medium,1,scooter,0.0,No,Metropolitian,19,4.523953567053654
29.0,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,20,4.537453074096259
20.0,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,14,7.441592937377917
23.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,42,20.82761679765568
33.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,25,13.592501394228012
24.0,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,16,17.10305085520776
25.0,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,22,9.165678378618262
,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,21,9.107284201919228
31.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,37,19.880688906108812
38.0,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,17,6.20541663672186
