Delivery_person_Age,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance (in km)
29.0,Sunny,Jam,2,electric_scooter,,No,Metropolitian,14,9.062107572908568
28.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,31,3.109767295530947
27.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,16,7.774583711944046
20.0,Sandstorms,Low,1,motorcycle,0.0,No,Urban,14,7.647645466260274
31.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,27,11.90326041853209
21.0,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,32,7.774433406393336
21.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,26,17.103104604488404
36.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.0280717308551015
26.0,Sunny,High,1,motorcycle,0.0,No,Metropolitian,11,6.219654922307474
38.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,9.167371856167188
21.0,Sunny,Low,1,motorcycle,1.0,No,Urban,19,1.5549547945110038
24.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,26,12.393068064322298
29.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,27,10.843704925081752
37.0,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,15,12.056968418188378
37.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,20,1.5410028199446626
35.0,Cloudy,Jam,1,motorcycle,0.0,No,Metropolitian,37,7.756591018443849
37.0,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,38,10.24646703187069
26.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,15,7.669130657924546
26.0,Cloudy,Jam,2,electric_scooter,0.0,No,Metropolitian,36,17.03947169055914
38.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,36,17.10422194659917
28.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,36,11.736968703312781
35.0,Sandstorms,High,2,scooter,1.0,No,Metropolitian,33,6.219419664894865
39.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,29,10.846831391714208
22.0,Cloudy,Low,2,electric_scooter,1.0,No,Urban,29,12.410432681825887
25.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,37,12.271760427740944
,Fog,Low,1,motorcycle,0.0,No,Metropolitian,17,2.9924319920784694
39.0,Stormy,Medium,2,motorcycle,1.0,No,Metropolitian,23,12.08114988633562
39.0,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,32,20.827572697496162
24.0,Sunny,Medium,1,scooter,,No,Metropolitian,19,16.100181006773923
23.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,23,3.020736643461066
39.0,Sandstorms,High,0,motorcycle,3.0,No,Metropolitian,49,3.114844048742426
23.0,Windy,Low,1,scooter,1.0,No,Metropolitian,13,11.903152806225462
24.0,Windy,Jam,2,electric_scooter,0.0,No,Metropolitian,18,12.41049548273377
23.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,21,7.774224002698608
33.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,31,7.551946417880856
23.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,12,4.459722920963808
29.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,24,4.707104052532131
27.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,27,12.393597939827014
26.0,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,23,4.553856650533593
30.0,Fog,Low,1,scooter,1.0,No,Metropolitian,18,4.531022925038043
35.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,32,20.165939542054012
29.0,Fog,Low,1,scooter,,No,Metropolitian,15,1.5495199304592948
25.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,15,16.391790312512946
22.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,21,16.584585782777236
29.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,11,16.824024800777703
39.0,Stormy,Medium,2,scooter,1.0,No,Urban,25,7.562153377641838
32.0,Stormy,Jam,0,motorcycle,0.0,No,Urban,33,4.602294386101448
24.0,Windy,High,2,motorcycle,1.0,No,Metropolitian,26,6.118271617681138
26.0,Stormy,Low,2,motorcycle,0.0,,Metropolitian,10,3.036149919627739
31.0,Fog,Jam,1,motorcycle,3.0,No,Metropolitian,48,12.552275755914396
38.0,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,25,12.396741317977128
25.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,20,14.121309628180253
32.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,36,17.25937671693666
32.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,30,20.942318650656375
24.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,18,4.64796321502366
33.0,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,28,3.0682457244058714
36.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,20,9.343871687134204
33.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,23,9.297354296195136
20.0,Fog,Low,1,motorcycle,,No,Metropolitian,18,4.5537839274017315
24.0,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,26,7.438434464349649
30.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,29,10.69511863363468
30.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29,12.216260551419467
33.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,25,9.175803174868914
27.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,15,10.706184356730287
36.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,25,3.0548704390390666
,Sandstorms,Medium,2,scooter,1.0,No,Urban,20,12.552275755914396
30.0,Sunny,Low,2,motorcycle,1.0,No,Urban,24,16.823292316394692
36.0,Fog,High,1,motorcycle,2.0,No,Metropolitian,35,6.0714137610243695
36.0,Cloudy,Low,1,scooter,0.0,No,Metropolitian,18,3.05382337868605
34.0,Fog,Low,2,scooter,1.0,No,Metropolitian,33,11.922420962854018
34.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,34,1.4880023638890556
34.0,Stormy,High,0,motorcycle,1.0,Yes,Urban,49,1.4880477731583381
21.0,Fog,Jam,0,motorcycle,1.0,No,Urban,48,17.04130909080179
33.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,25,1.529404811880711
32.0,Stormy,Jam,0,motorcycle,3.0,No,Urban,44,7.745931643123964
29.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,22,20.39744277518833
29.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19,4.554040081615594
23.0,Windy,High,1,scooter,1.0,No,Metropolitian,24,1.5491932644163453
34.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,26,10.846809182228291
27.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,36,12.271826004680078
27.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,19,16.822593330901856
29.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,20,7.774277168534271
28.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,27,6.21947271557888
39.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,34,6.108360812908674
38.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,33,7.7744964674610495
28.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,18,7.589769422472331
25.0,Windy,Low,1,motorcycle,0.0,,Urban,10,4.602294386101448
28.0,Sunny,Jam,2,scooter,0.0,No,Metropolitian,20,11.708913750651728
25.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,18,13.39078871429387
24.0,Fog,Low,1,scooter,1.0,No,Urban,20,10.404996870587917
27.0,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,20,3.1380694073889375
31.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,34,9.106847014844618
28.0,Cloudy,High,1,motorcycle,1.0,No,Urban,29,3.0682457244058714
24.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,18,12.057182695080286
28.0,Windy,Low,2,scooter,0.0,No,Metropolitian,18,1.5550561762878428
35.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,30,16.805680518031792
28.0,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,39,10.737985595793765
,Sunny,Medium,1,scooter,0.0,No,Urban,19,13.944605804276241
34.0,Fog,Low,1,scooter,1.0,No,Metropolitian,17,3.0992292872260374
25.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,14,4.707104052532131
34.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,28,4.471458536851232
33.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,34,16.822273614879723
23.0,Sandstorms,Low,2,motorcycle,0.0,No,Metropolitian,11,12.410725803758483
24.0,Fog,Medium,2,scooter,0.0,No,Urban,12,5.855503008734879
27.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,20,16.823323902377677
28.0,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,20,16.824526128937705
20.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,29,12.396259969898592
30.0,Cloudy,Jam,2,scooter,2.0,No,Metropolitian,49,12.43898094828522
28.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24,10.983241696284242
37.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,25,3.0984626543696816
22.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,19,3.0543219597053017
33.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,23,16.69608489024651
24.0,Cloudy,Jam,2,electric_scooter,1.0,No,Urban,28,7.336617657243911
24.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,26,11.902848315193973
33.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,31,9.32903485721948
26.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,16,7.774533589022428
20.0,Stormy,Jam,2,electric_scooter,0.0,No,Urban,28,19.37243551628068
32.0,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,34,12.393366266349965
35.0,Windy,Low,2,scooter,1.0,No,Metropolitian,26,1.5690347154047222
32.0,Sandstorms,Low,2,scooter,,No,Metropolitian,23,7.845173108613386
,Stormy,High,1,scooter,0.0,No,Metropolitian,31,6.0411505795634
27.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,17,13.390339808216725
30.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,28,8.782392070020983
28.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,22,16.797998791306554
39.0,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,24,10.73793349138762
38.0,Fog,Low,2,motorcycle,1.0,No,Metropolitian,36,10.625437937035715
36.0,Windy,Low,1,scooter,1.0,No,Metropolitian,26,10.571404917113615
31.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,39,20.21242765065459
20.0,Fog,Low,0,motorcycle,0.0,No,Metropolitian,24,20.212464687922555
33.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,31,1.5125527024916743
32.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,22,4.391722710759839
30.0,Sunny,Low,0,motorcycle,1.0,No,Urban,27,7.669593796336562
30.0,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,18,17.103318193878614
24.0,Cloudy,Jam,1,motorcycle,1.0,No,,21,7.7563347874179644
35.0,Windy,Low,2,scooter,1.0,No,Metropolitian,29,13.592501394228012
23.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,39,19.8821644067996
28.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,48,10.689700885525228
26.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,15,10.270067759653323
39.0,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,18,1.512541244397138
31.0,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,26,16.611017637184716
34.0,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,51,19.659120188820204
,Stormy,Jam,1,scooter,1.0,No,Metropolitian,22,7.552026138180965
36.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,33,1.510488906470837
21.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.197822797658339
,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,12,19.729460138980883
27.0,Sunny,Jam,1,scooter,0.0,No,Metropolitian,22,13.961938640577822
29.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,20,1.529601359595843
22.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,27,13.944429464869371
22.0,Cloudy,High,2,scooter,1.0,No,Urban,31,6.13581392611519
,Windy,Low,2,scooter,1.0,No,Metropolitian,27,1.510362422273992
33.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,28,19.844234597378588
39.0,Fog,Jam,0,motorcycle,1.0,No,Urban,47,12.098945248444322
23.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,26,16.393229184143877
39.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,27,19.6372574662733
21.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,17,6.118655404534047
24.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,20,4.463962781432896
24.0,Stormy,Low,2,scooter,0.0,No,Urban,10,12.43875210831113
22.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21,19.940715990099818
35.0,Sandstorms,High,0,motorcycle,1.0,No,Urban,32,3.109767295530947
21.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,25,9.295364404085745
34.0,Stormy,Low,1,motorcycle,1.0,No,Urban,29,10.84739424499801
29.0,Fog,Medium,2,motorcycle,2.0,No,Metropolitian,38,10.846484916351105
27.0,Fog,Jam,0,motorcycle,0.0,No,Metropolitian,38,10.572334612790245
35.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,21,7.319211490067478
27.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,26,6.164824196689553
31.0,Sandstorms,Jam,2,scooter,1.0,No,Urban,41,19.34201498776623
37.0,Fog,Low,2,scooter,0.0,No,Urban,15,8.97665504252794
25.0,Fog,Medium,1,scooter,0.0,No,Metropolitian,27,12.098893522085291
35.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,22,19.882988848754568
32.0,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,23,19.730174233134086
35.0,Stormy,Low,0,motorcycle,1.0,No,Urban,29,1.5496965554268864
33.0,Windy,Low,0,motorcycle,1.0,No,Urban,21,4.521130413570204
22.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,28,6.205284711948613
26.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,19,7.56227329901927
30.0,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,28,1.5104773183413343
29.0,Sunny,Low,2,motorcycle,1.0,No,Urban,32,13.610992426077738
,,,3,motorcycle,1.0,No,Metropolitian,33,10.686261979646481
31.0,Cloudy,Jam,0,motorcycle,1.0,No,Urban,33,4.537453074096259
31.0,Sandstorms,Medium,1,motorcycle,0.0,No,Metropolitian,35,13.962273610782457
29.0,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,26,7.74649937537448
22.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,29,7.589769422472331
27.0,Sunny,High,1,motorcycle,0.0,No,Urban,15,6.108760689155646
27.0,Sandstorms,High,0,motorcycle,1.0,No,Urban,36,5.952102906712126
37.0,Fog,Medium,2,scooter,,No,Metropolitian,18,7.747793362638613
28.0,Stormy,Medium,2,scooter,1.0,No,,28,4.553856650533593
25.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,39,12.143465932015227
31.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,37,10.47258047586924
31.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,36,14.121309628180253
29.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,22,9.30800788329677
21.0,Windy,Jam,1,scooter,0.0,,Urban,11,7.43965135385974
24.0,Fog,High,0,motorcycle,0.0,No,Metropolitian,27,3.014629537520826
31.0,Sunny,Jam,2,electric_scooter,0.0,No,Metropolitian,20,17.103318193878614
38.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,19,7.552708807307073
28.0,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,27,4.464153158899913
25.0,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,31,9.32903485721948
21.0,Sandstorms,High,2,scooter,1.0,No,Urban,22,6.229597220457859
37.0,Fog,Low,2,electric_scooter,0.0,No,Metropolitian,32,16.69649188209794
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,37,13.993345286741215
30.0,Windy,Medium,1,motorcycle,1.0,No,Urban,30,11.902413303218285
22.0,Stormy,Jam,2,scooter,1.0,No,Urban,26,12.438430923864745
22.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,15,20.39744277518833
36.0,Fog,Jam,2,scooter,0.0,No,Metropolitian,40,16.796650852962177
39.0,Fog,Jam,1,motorcycle,1.0,No,,29,9.307994788103352
33.0,Fog,Jam,2,scooter,1.0,Yes,Metropolitian,43,10.414812499573882
28.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,23,19.3418073876626
38.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,33,7.845173108613386
,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,35,16.823086316712892
39.0,Sunny,Low,1,scooter,0.0,No,Urban,17,7.746488320976915
36.0,Cloudy,Low,2,motorcycle,0.0,No,Urban,17,7.619019709172034
22.0,Fog,Medium,0,motorcycle,1.0,No,Urban,22,4.648439519378341
30.0,Windy,Medium,1,scooter,2.0,No,Metropolitian,37,13.942528825315236
22.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,18,10.57838526861574
28.0,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,33,16.696084580892986
38.0,Sunny,Low,0,motorcycle,1.0,No,Urban,24,4.464113950944991
38.0,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,40,19.94039158436463
23.0,Windy,Low,2,scooter,0.0,No,Metropolitian,13,2.973184796862589
23.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,13.744202599729608
22.0,Stormy,Low,1,scooter,0.0,No,Urban,14,4.589078879821043
31.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,28,3.036148984255033
23.0,Sunny,Low,1,scooter,0.0,No,Urban,18,1.5103932340641752
36.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,27,9.176780971328554
39.0,Cloudy,Low,2,scooter,1.0,No,Urban,32,17.04433635466002
32.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,18,19.73160753912271
29.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,19,1.5496365009021706
28.0,Fog,Jam,0,motorcycle,1.0,No,Urban,24,4.580632424766456
26.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,18,12.552275755914396
37.0,Sandstorms,Jam,0,motorcycle,3.0,Yes,Metropolitian,53,16.797998791306554
38.0,Sunny,Jam,1,motorcycle,1.0,No,Urban,17,13.944429464869371
23.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,23,4.64748974971679
22.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,24,4.537460219892332
23.0,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,20,7.539210618774275
38.0,Sandstorms,High,0,motorcycle,2.0,No,Metropolitian,38,3.0207066398204954
28.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,23,20.21236407309343
31.0,Fog,Low,1,motorcycle,1.0,No,Metropolitian,18,3.0358006157563437
25.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,32,9.061426530475481
35.0,Windy,Low,2,electric_scooter,0.0,No,Urban,16,19.632465719463095
29.0,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,27,12.438505230257428
35.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,27,10.844399346304739
25.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,33,3.058767941533623
27.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,23,2.9923984934621495
36.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,21,17.25937671693666
27.0,Sunny,High,2,electric_scooter,0.0,No,Metropolitian,16,3.1097802285192877
33.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,35,12.552275755914396
37.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,32,16.695271848484058
39.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,23,7.56227329901927
35.0,Stormy,High,2,scooter,1.0,No,Metropolitian,25,5.9461817680454905
37.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,40,13.945629461520687
27.0,Cloudy,Jam,0,motorcycle,0.0,No,Urban,20,4.471458536851232
24.0,Windy,Low,0,motorcycle,0.0,No,Urban,16,7.670169545372539
31.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,3.035817824488732
21.0,Fog,High,2,scooter,0.0,No,Metropolitian,31,3.098685081097561
35.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,38,19.340262441636273
29.0,Stormy,Jam,0,motorcycle,1.0,No,Urban,33,12.232641618890506
37.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,31,10.246457187350506
39.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,31,9.204085391850024
30.0,Sunny,Jam,2,scooter,,No,Metropolitian,17,9.061521496839395
,Cloudy,Low,1,motorcycle,0.0,No,Urban,16,1.5690347154047222
34.0,Fog,Jam,1,scooter,2.0,No,Metropolitian,38,17.131061263649226
26.0,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,27,6.10669354021321
22.0,Sandstorms,High,0,motorcycle,1.0,No,Urban,25,6.13581392611519
30.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,25,13.173443058595067
23.0,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,28,12.271766441096053
31.0,Sunny,High,1,scooter,0.0,No,Urban,19,6.071909216478056
30.0,Windy,Jam,2,motorcycle,0.0,No,Metropolitian,27,4.653886193068267
21.0,Windy,High,2,electric_scooter,1.0,No,Metropolitian,15,5.961909772334776
39.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,28,6.107475196286631
27.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,46,17.10252275797518
24.0,Cloudy,Medium,2,motorcycle,1.0,No,Urban,15,7.756535557753129
35.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,34,12.438529701270445
26.0,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,14,3.059264618989205
22.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,14,13.591721626631708
,,,3,electric_scooter,1.0,No,Metropolitian,28,5.984644866804196
39.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,31,20.141420461759367
24.0,Windy,High,1,motorcycle,,No,Metropolitian,26,1.510408155579529
23.0,Windy,Low,1,scooter,1.0,,Metropolitian,10,20.21226394004648
30.0,Fog,Jam,2,electric_scooter,0.0,Yes,Metropolitian,46,13.993239375923967
38.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,21,16.94970622811197
,,,3,scooter,1.0,,Urban,11,10.686261979646481
37.0,Sunny,Low,0,motorcycle,1.0,No,Urban,23,4.602127561785206
26.0,Sandstorms,Low,2,motorcycle,1.0,No,Urban,16,1.5495191538550044
33.0,Windy,Low,1,scooter,1.0,No,Metropolitian,25,16.823768285553772
37.0,Stormy,Low,1,scooter,1.0,No,Metropolitian,29,1.5292265566054064
29.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,21,7.6472227637883385
36.0,Fog,Low,1,scooter,1.0,No,Metropolitian,18,4.64849018953495
27.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,14,9.297712540601065
37.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,24,12.235876974099634
26.0,Windy,Jam,2,electric_scooter,1.0,No,Urban,25,9.414207472710384
26.0,Sunny,Low,1,scooter,1.0,No,Metropolitian,39,10.6253491555024
38.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,24,17.063438676435972
36.0,Cloudy,Low,2,electric_scooter,2.0,No,Metropolitian,39,12.217240176909003
24.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,27,1.488066219066359
35.0,Sunny,Medium,2,scooter,0.0,No,Metropolitian,24,19.860706000808847
23.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,23,10.846061827066512
35.0,Cloudy,Jam,2,scooter,1.0,Yes,Metropolitian,44,20.827447703007383
36.0,Sunny,Low,0,motorcycle,0.0,No,Urban,24,1.5493046440218532
29.0,Stormy,Jam,2,scooter,1.0,No,Urban,21,14.121309628180253
39.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,34,20.489601828138436
33.0,Sunny,High,1,scooter,1.0,No,Metropolitian,20,2.981158708679044
24.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,26,16.760423476904972
38.0,Fog,Jam,2,scooter,0.0,No,Metropolitian,49,10.859243692618957
22.0,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,11,7.670252503433443
35.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,26,9.30800788329677
29.0,Sandstorms,Medium,1,motorcycle,,No,Urban,19,10.736506622051168
20.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,28,13.994592406584347
25.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,23,9.296712100181459
33.0,Fog,Low,1,scooter,1.0,No,,18,1.5073058766176592
28.0,Sunny,Jam,0,motorcycle,0.0,No,Urban,15,10.578906177596528
27.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,27,6.196592923971632
35.0,Sunny,High,0,motorcycle,1.0,No,Urban,25,6.219667684961578
27.0,Sandstorms,Low,1,motorcycle,0.0,No,Metropolitian,13,3.0544141238528257
26.0,Sunny,Medium,2,motorcycle,0.0,No,Metropolitian,16,16.760423476904972
,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,30,4.52364407786188
26.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,24,16.87325583164384
22.0,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,19,10.415578164604844
20.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,17,20.82829451699863
20.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,17,17.25937671693666
30.0,Fog,Medium,1,motorcycle,1.0,No,Urban,19,4.664639938745209
39.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,23,1.551447254286384
23.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,15,4.588614628081121
21.0,Sunny,Jam,2,scooter,1.0,No,Urban,16,9.176983903804432
36.0,Fog,Low,2,scooter,1.0,No,Metropolitian,19,9.067909956120758
36.0,Sandstorms,Jam,1,motorcycle,1.0,No,Urban,41,12.057293898874809
